surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
quartic_dome,baseline,4042,2.4054041920016653e-05,0.05271778628230095,0.026533953845500946,1.1916831731796265,6.81297492980957,7.433692932128906,0.09110821758692214,0.4117,0.2845,0.30896283701724564,0.796,0.874,4117,2845,0.17835610572602442
quartic_dome,T,4042,1.4717155483676427e-05,0.005762541200965643,0.0006515030981972814,0.8742460012435913,6.81297492980957,7.116384029388428,0.04453401086965955,0.4117,0.4262,0.03521982025746906,0.874,0.874,4117,4262,0.14923477566129772
quartic_dome,F,4042,0.00367534012343753,3.0543179512023926,0.8906745314598083,1.0533069372177124,6.81297492980957,0.009999998845160007,0.9985322125872788,0.4117,0.0,1.0,1.0,0.874,4117,0,0.8646346054883728
quartic_dome,T+F,4042,8.782195807689458e-05,0.014758136123418808,0.0033530564978718758,1.0967227220535278,6.81297492980957,7.1687493324279785,0.05222012502376146,0.4117,0.3264,0.20718970123876607,0.848,0.874,4117,3264,0.20163981943364953
quartic_dome,baseline,5042,2.3285654461502436e-05,0.03965193033218384,0.013638654723763466,1.203553557395935,6.963850021362305,6.656540870666504,0.04412920291980719,0.4086,0.4497,0.10058737151248157,0.902,0.878,4086,4497,0.13675110962607584
quartic_dome,T,5042,0.00027590122685503606,0.009622462093830109,0.0020599602721631527,0.9022774696350098,6.963850021362305,7.366960048675537,0.05788608687387755,0.4086,0.3835,0.061429270680372024,0.796,0.878,4086,3835,0.292138507019843
quartic_dome,F,5042,0.003735478541151208,3.174527645111084,0.9100774526596069,1.0143036842346191,6.963850021362305,0.009999998845160007,0.9985640128930858,0.4086,0.0,1.0,1.0,0.878,4086,0,0.8550301104675643
quartic_dome,T+F,5042,0.0004316246998843862,0.010649424977600574,0.002198262605816126,1.1360775232315063,6.963850021362305,5.858414649963379,0.15873911241739735,0.4086,0.4968,0.2158590308370044,0.946,0.878,4086,4968,0.31650342376869955
quartic_dome,baseline,6042,9.097297912213339e-06,0.050647296011447906,0.02485346980392933,1.2221814393997192,7.390740394592285,7.582423686981201,0.025935600786244413,0.3792,0.3854,0.016350210970464237,0.858,0.864,3792,3854,0.1713224156268136
quartic_dome,T,6042,0.00013014407300237398,0.009942300617694855,0.0016548916464671493,0.967657744884491,7.390740394592285,7.024474620819092,0.049557385893460086,0.3792,0.325,0.1429324894514767,0.724,0.864,3792,3250,0.22996094263205413
quartic_dome,F,6042,0.003872162370539423,3.4863767623901367,0.8971618413925171,1.027450442314148,7.390740394592285,0.009999998845160007,0.9986469557430976,0.3792,0.0,1.0,1.0,0.864,3792,0,0.8363397879502223
quartic_dome,T+F,6042,7.75151269797662e-05,0.010547885671257973,0.0026396294124424458,1.168896198272705,7.390740394592285,6.307066440582275,0.1466258989157461,0.3792,0.4657,0.22811181434599162,0.9,0.864,3792,4657,0.21600353351987678
quartic_dome,baseline,7042,1.985637878823043e-05,0.04806151241064072,0.01816747896373272,1.2052068710327148,6.841752529144287,7.843240737915039,0.14637889992434588,0.3898,0.3492,0.10415597742432009,0.79,0.856,3898,3492,0.16915508745838054
quartic_dome,T,7042,0.00015787997130137772,0.016382863745093346,0.003018101444467902,0.843113124370575,6.841752529144287,5.688792705535889,0.1685182003729389,0.3898,0.4867,0.24858902001026179,0.828,0.856,3898,4867,0.33943043517738214
quartic_dome,F,7042,0.0038191981576568453,2.8832662105560303,0.884395956993103,1.011218786239624,6.841752529144287,0.009999998845160007,0.9985383863560451,0.3898,0.0,1.0,1.0,0.856,3898,0,0.9142946016423054
quartic_dome,T+F,7042,0.00016543385920239918,0.00839010439813137,0.003380898851901293,1.1583298444747925,6.841752529144287,7.5628790855407715,0.10540085355684112,0.3898,0.3861,0.009492047203694154,0.792,0.856,3898,3861,0.23169249753087418
quartic_dome,baseline,8042,3.7541765886456217e-05,0.0627899095416069,0.03797309845685959,1.216145396232605,7.282159328460693,7.023205280303955,0.03556006350268583,0.3828,0.4072,0.06374085684430521,0.886,0.852,3828,4072,0.15761834920575604
quartic_dome,T,8042,0.0006549897330317331,0.014223326928913593,0.004577812273055315,0.9586856961250305,7.282159328460693,7.550093650817871,0.036793251873797415,0.3828,0.3187,0.1674503657262278,0.852,0.852,3828,3187,0.3648159941217902
quartic_dome,F,8042,0.003459237997804708,3.3163113594055176,0.9146620631217957,1.0030272006988525,7.282159328460693,0.009999998845160007,0.9986267810969094,0.3828,0.0,1.0,1.0,0.852,3828,0,0.905303739664016
