surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
paraboloid,baseline,oracle_drift+oracle_diff,9042,0.006905336398631334,0.0006473880494013429,30122.982421875,4751394.5,1.6144187450408936,3.3153416800566693e-06,0.12472016863329581,0.07330701263560395,0.02920469269156456,0.0
paraboloid,T+F,learned,9042,0.0004388684465084225,2.0498417143244296e-05,229116.46875,49667356.0,1.7939077615737915,2.344508464540757e-07,0.11334377841384408,0.7738065756266309,0.049712173640728,0.012000000104308128
paraboloid,T+F,oracle_drift+learned_diff,9042,0.0004388684465084225,2.0498417143244296e-05,229116.46875,49667356.0,1.7939077615737915,2.344508464540757e-07,0.0739288606714422,0.3113817464774338,0.019613415002822876,0.0
paraboloid,T+F,oracle_drift+oracle_diff,9042,0.0004388684465084225,2.0498417143244296e-05,229116.46875,49667356.0,1.7939077615737915,2.344508464540757e-07,0.07857610591119867,0.06131772354028426,0.023371800780296326,0.0
hyperbolic_paraboloid,baseline,learned,42,0.010744710452854633,0.0014294714201241732,75870.3046875,19235342.0,1.6668089628219604,9.5045503588732e-06,0.21437872447450887,0.505345900445011,0.08940543234348297,0.014000000432133675
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,42,0.010744710452854633,0.0014294714201241732,75870.3046875,19235342.0,1.6668089628219604,9.5045503588732e-06,0.09367920066804952,0.0235458572428929,0.023235533386468887,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,42,0.010744710452854633,0.0014294714201241732,75870.3046875,19235342.0,1.6668089628219604,9.5045503588732e-06,0.07751158350847522,0.01658287842459026,0.006198480725288391,0.0
hyperbolic_paraboloid,T+F,learned,42,5.974601663183421e-05,4.1324974517920054e-06,136369.25,34273060.0,1.8731247186660767,2.906580996089112e-08,0.17304325664094802,0.41204502456403835,0.03501591458916664,0.02200000174343586
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,42,5.974601663183421e-05,4.1324974517920054e-06,136369.25,34273060.0,1.8731247186660767,2.906580996089112e-08,0.053142122293922844,0.09421304437295577,0.004767235368490219,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,42,5.974601663183421e-05,4.1324974517920054e-06,136369.25,34273060.0,1.8731247186660767,2.906580996089112e-08,0.068800219523663,0.10509979453245988,0.004070941358804703,0.0
hyperbolic_paraboloid,baseline,learned,1042,0.003053797874599695,0.00034621081431396306,10190.46484375,469471.78125,1.7438265085220337,1.8822617924094878e-06,0.15535919216706992,0.59119565700834,0.05289727449417114,0.020000001415610313
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,1042,0.003053797874599695,0.00034621081431396306,10190.46484375,469471.78125,1.7438265085220337,1.8822617924094878e-06,0.0819765414736572,0.158012410438045,0.0127643384039402,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,1042,0.003053797874599695,0.00034621081431396306,10190.46484375,469471.78125,1.7438265085220337,1.8822617924094878e-06,0.06612988902767901,0.13952412806654288,0.014578156173229218,0.0
hyperbolic_paraboloid,T+F,learned,1042,0.0004077739722561091,2.8141388611402363e-05,18118.40234375,1247990.625,1.8204927444458008,2.0670084020159926e-07,0.1855217837474156,0.5789060467454422,0.02967056818306446,0.006000000052154064
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,1042,0.0004077739722561091,2.8141388611402363e-05,18118.40234375,1247990.625,1.8204927444458008,2.0670084020159926e-07,0.07829842887417633,0.2439966870775181,0.010539542883634567,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,1042,0.0004077739722561091,2.8141388611402363e-05,18118.40234375,1247990.625,1.8204927444458008,2.0670084020159926e-07,0.0798624502752734,0.19234149372931464,0.012391805648803711,0.0
hyperbolic_paraboloid,baseline,learned,2042,0.0033003792632371187,0.00023968861205503345,70707.40625,5284886.5,1.727132797241211,3.0482829474336044e-06,0.15403764650434723,0.5971242535095905,0.02387193962931633,0.006000000052154064
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,2042,0.0033003792632371187,0.00023968861205503345,70707.40625,5284886.5,1.727132797241211,3.0482829474336044e-06,0.1013212307076548,0.5701474374671097,0.016044706106185913,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,2042,0.0033003792632371187,0.00023968861205503345,70707.40625,5284886.5,1.727132797241211,3.0482829474336044e-06,0.1170732762231171,0.5316706525635424,0.02367500588297844,0.0
hyperbolic_paraboloid,T+F,learned,2042,7.957273919600993e-05,6.608515377592994e-06,135539.203125,29004986.0,1.8470829725265503,5.686050289196745e-08,0.09647445875413911,0.6766255242276882,0.036869220435619354,0.004000000189989805
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,2042,7.957273919600993e-05,6.608515377592994e-06,135539.203125,29004986.0,1.8470829725265503,5.686050289196745e-08,0.04816139659085927,0.587505030704819,0.01286286674439907,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,2042,7.957273919600993e-05,6.608515377592994e-06,135539.203125,29004986.0,1.8470829725265503,5.686050289196745e-08,0.12040049987802232,0.550610688864695,0.04187924787402153,0.0
hyperbolic_paraboloid,baseline,learned,3042,0.005169210955500603,0.00047734592226333916,52733.59765625,3416332.25,1.7354042530059814,8.556260912552137e-06,0.3023289350849541,0.48710836432718807,0.10608258098363876,0.03200000151991844
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,3042,0.005169210955500603,0.00047734592226333916,52733.59765625,3416332.25,1.7354042530059814,8.556260912552137e-06,0.06412504650577981,0.05007661415719058,0.020680096000432968,0.0
