time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
5.0,0.1599999964237213,,,paraboloid,T+Kf,learned_latent,1.2600137520272283,0.1721397489309311
0.1,0.9799999594688416,1.0744048916563695,1.3668041014847656,paraboloid,T+Kf,end_to_end,,
0.2,0.8949999809265137,1.3278177783475908,1.1682974301749858,paraboloid,T+Kf,end_to_end,,
0.5,0.675000011920929,1.6312749792028356,1.0992147538410375,paraboloid,T+Kf,end_to_end,,
1.0,0.38499999046325684,1.656156267438616,0.8651298357902232,paraboloid,T+Kf,end_to_end,1.4079564596521044,0.23097433149814606
2.0,0.13499999046325684,,,paraboloid,T+Kf,end_to_end,2.3404454999928563,0.1817833036184311
3.0,0.03999999910593033,,,paraboloid,T+Kf,end_to_end,2.711074759458326,0.2614268362522125
4.0,0.02499999850988388,,,paraboloid,T+Kf,end_to_end,1.8473500999521801,0.2547752261161804
5.0,0.004999999888241291,,,paraboloid,T+Kf,end_to_end,,
0.1,1.0,0.1776518440246582,0.2259997799106215,paraboloid,T+F+Kf,learned_latent,,
0.2,0.9799999594688416,0.3802334532445791,0.3345532598946078,paraboloid,T+F+Kf,learned_latent,,
0.5,0.9149999618530273,0.3751891923081028,0.25281666238043166,paraboloid,T+F+Kf,learned_latent,,
1.0,0.8050000071525574,0.5895334563640334,0.30795583262553605,paraboloid,T+F+Kf,learned_latent,1.3243780257409903,0.13717010617256165
2.0,0.5249999761581421,,,paraboloid,T+F+Kf,learned_latent,2.416505209120962,0.18799589574337006
3.0,0.32999998331069946,,,paraboloid,T+F+Kf,learned_latent,2.3489235370775408,0.20666153728961945
4.0,0.22499999403953552,,,paraboloid,T+F+Kf,learned_latent,1.6359751301611039,0.10068011283874512
5.0,0.1599999964237213,,,paraboloid,T+F+Kf,learned_latent,1.1416030730866895,0.13315358757972717
