surface,D,N,seed,ae_condition,drift_method,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
paraboloid,201,20,5042,baseline,enc-pull,7.49368953704834,30.15866470336914,0.5804373025894165,1.0097018480300903,0.9839771389961243,0.9371969034383585,1.448403446436808,1.3592144870018774,0.8430544628390063,0.46720613383027354,0.5600528693960555,0.5693164724245117,0.8435156514953156,0.24162596464157104,0.2580000162124634,0.06599999964237213
paraboloid,201,20,5042,baseline,dec-side,7.49368953704834,30.15866470336914,0.5961041450500488,1.1678467988967896,1.3531020879745483,0.9615756192050138,1.6901481600265222,1.8766550463299418,1.4083909734635052,0.531913836627827,0.7156216059031568,0.9498152734458565,1.3724450749689383,0.36376330256462097,0.2580000162124634,0.06599999964237213
paraboloid,201,20,5042,T+F,enc-pull,1.2218936681747437,2.6562864780426025,0.6513767838478088,1.0779248476028442,1.0421695709228516,1.0581533578725961,1.5533460778943726,1.452769907870034,0.7905521424823646,0.6436732491866411,0.8068453501850327,0.7485024231312046,0.755621711059667,0.2706153094768524,0.2580000162124634,0.06599999964237213
paraboloid,201,20,5042,T+F,dec-side,1.2218936681747437,2.6562864780426025,0.6730427742004395,1.2552839517593384,1.3491939306259155,1.1216350848858172,1.9601996727975093,2.0875083272771318,1.8993300967710554,0.8252719528262774,1.1946559893176567,1.55743554367364,1.4641558097944354,0.43008044362068176,0.2580000162124634,0.06599999964237213
paraboloid,201,20,6042,baseline,enc-pull,5.291629314422607,20.109756469726562,0.278470516204834,0.46081116795539856,0.49583300948143005,0.5620819629551556,0.8555264210137795,0.8239391551298254,0.7192162506969365,0.40844940072396385,0.4054777392313512,0.47960691551051626,0.46588610724932294,0.14921486377716064,0.2720000147819519,0.06000000238418579
paraboloid,201,20,6042,baseline,dec-side,5.291629314422607,20.109756469726562,0.27416548132896423,0.5764247179031372,0.9044331312179565,0.5702790919904667,1.1212924747016486,1.7085811390596277,1.6462419515219868,0.3879943041982608,0.40423373193877654,0.7327804403237121,1.3297637045002828,0.40902671217918396,0.2720000147819519,0.06000000238418579
paraboloid,201,20,6042,T+F,enc-pull,1.4104982614517212,1.8133740425109863,0.24156975746154785,0.42184287309646606,0.5831655263900757,0.44770826432148264,0.7538998821588951,0.9689672133501839,0.8960870798403545,0.2780069803579025,0.3261210385719773,0.5527462852934427,0.7178280598104485,0.24235086143016815,0.2720000147819519,0.06000000238418579
paraboloid,201,20,6042,T+F,dec-side,1.4104982614517212,1.8133740425109863,0.2313079833984375,0.5109870433807373,0.8467875123023987,0.424408832835731,0.9384653286671075,1.4825363159179688,1.4992037449617788,0.28392262001978874,0.38023435256074556,0.7915945587991782,1.2028863067328115,0.425163596868515,0.2720000147819519,0.06000000238418579
paraboloid,201,20,7042,baseline,enc-pull,3.6763010025024414,9.669454574584961,0.47683635354042053,0.8483614921569824,0.9373156428337097,0.8047408049327162,1.2750981928228022,1.3715012868245442,1.0979225108017066,0.39038815380067104,0.49256883765959986,1.003117436057736,0.6835243257494603,0.12004471570253372,0.2880000174045563,0.058000002056360245
paraboloid,201,20,7042,baseline,dec-side,3.6763010025024414,9.669454574584961,0.565432071685791,1.4714851379394531,2.5574429035186768,0.9266343305814634,2.2807818402300826,4.114375644259983,4.894594174002836,0.6085311490989457,1.1518619377303754,2.623442433140497,4.207912412025063,0.400296688079834,0.2880000174045563,0.058000002056360245
paraboloid,201,20,7042,T+F,enc-pull,0.7164103984832764,1.4223527908325195,0.5013386011123657,0.7849010229110718,0.7872905731201172,0.9307369282592236,1.2457765013307005,1.2666051652696397,1.0160808131338361,0.49247976719228226,0.4797006886856633,0.5998179932896179,0.6995511573845956,0.27810952067375183,0.2880000174045563,0.058000002056360245
paraboloid,201,20,7042,T+F,dec-side,0.7164103984832764,1.4223527908325195,0.5295662879943848,1.0939412117004395,1.2569302320480347,1.0069525630463587,1.794250264709249,2.103253470526801,1.990617387554272,0.7369321199194238,1.1077241817294001,1.2418071331092557,1.4418752477833905,0.22715367376804352,0.2880000174045563,0.058000002056360245
paraboloid,201,20,8042,baseline,enc-pull,7.486405849456787,32.6455078125,0.5099290013313293,0.8430929183959961,0.9917649626731873,0.9362671715872628,1.2565864784588952,1.4413709852430556,1.11131724823005,0.5345243718535703,0.5945327549488003,0.7659876949524161,1.0463405212656949,0.2665309011936188,0.27000001072883606,0.058000002056360245
paraboloid,201,20,8042,baseline,dec-side,7.486405849456787,32.6455078125,0.5429455637931824,1.0640003681182861,1.4856802225112915,0.9746076038905552,1.5424888262610217,2.10718994140625,1.9072642463682072,0.62606147868143,0.7622878614010793,1.310043379287006,2.462749975915406,0.3051474690437317,0.27000001072883606,0.058000002056360245
paraboloid,201,20,8042,T+F,enc-pull,1.1267309188842773,2.3868865966796875,0.51375812292099,1.0746431350708008,1.6238137483596802,0.9364329746791294,1.8381769330669735,2.702463333695023,2.54203101605711,0.6463985081691089,0.8778958704838873,1.5093615939573486,2.520451057784951,0.6027016639709473,0.27000001072883606,0.058000002056360245
paraboloid,201,20,8042,T+F,dec-side,1.1267309188842773,2.3868865966796875,0.5035881996154785,0.926925778388977,1.243083119392395,0.9470924649919782,1.6044120313715637,2.0930065013744215,1.8708469964085206,0.6909946527826804,0.8935261032174084,1.5156652391847805,2.25078497636382,0.26150983572006226,0.27000001072883606,0.058000002056360245
paraboloid,201,20,9042,baseline,enc-pull,4.637370586395264,14.665258407592773,0.6112871170043945,0.9260570406913757,1.1316235065460205,1.0525936177123485,1.4269510498046876,1.6310587132230718,0.8566053156161068,0.5519048702677535,0.5696050817436803,0.6815978105743623,0.8021171946248151,0.16183927655220032,0.28200000524520874,0.04400000348687172
