time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
4.0,0.22499999403953552,,,sinusoidal,T+F,learned_latent,0.30992332758604624,0.03562278673052788
5.0,0.1599999964237213,,,sinusoidal,T+F,learned_latent,0.15058677092679026,0.027530577033758163
0.1,1.0,0.046235637664794924,0.07654911412653415,sinusoidal,T+F,learned_ambient,,
0.2,0.9799999594688416,0.06239870129799356,0.07727355050648373,sinusoidal,T+F,learned_ambient,,
0.5,0.9149999618530273,0.11122971414868298,0.09555454115957002,sinusoidal,T+F,learned_ambient,,
1.0,0.8050000071525574,0.17084468817858964,0.11569717946846043,sinusoidal,T+F,learned_ambient,11.368873823695603,0.09850884974002838
2.0,0.5249999761581421,,,sinusoidal,T+F,learned_ambient,16.503967534604296,0.2431415170431137
3.0,0.32999998331069946,,,sinusoidal,T+F,learned_ambient,0.0,
4.0,0.22499999403953552,,,sinusoidal,T+F,learned_ambient,284.3303943885736,0.38065382838249207
5.0,0.1599999964237213,,,sinusoidal,T+F,learned_ambient,47.01969754344427,0.37787023186683655
0.1,1.0,0.05090102195739746,0.08427326486168234,sinusoidal,T+F+K,learned_latent,,
0.2,0.9799999594688416,0.08861484332960479,0.10973920016304159,sinusoidal,T+F+K,learned_latent,,
0.5,0.9149999618530273,0.08435094030828424,0.07246368885532029,sinusoidal,T+F+K,learned_latent,,
1.0,0.8050000071525574,0.12146798127926654,0.08225893927148792,sinusoidal,T+F+K,learned_latent,0.3216666411756493,0.03756434842944145
2.0,0.5249999761581421,,,sinusoidal,T+F+K,learned_latent,0.34309318656888854,0.05254301056265831
3.0,0.32999998331069946,,,sinusoidal,T+F+K,learned_latent,0.3636939368991868,0.05098390579223633
4.0,0.22499999403953552,,,sinusoidal,T+F+K,learned_latent,0.356577090518253,0.04406856745481491
5.0,0.1599999964237213,,,sinusoidal,T+F+K,learned_latent,0.14624945439551237,0.02727172151207924
0.1,1.0,0.04685901641845703,0.07758119876445127,sinusoidal,T+F+K,learned_ambient,,
0.2,0.9799999594688416,0.07175516595645827,0.08886044621598227,sinusoidal,T+F+K,learned_ambient,,
0.5,0.9149999618530273,0.1290496659409153,0.11086319613567001,sinusoidal,T+F+K,learned_ambient,,
1.0,0.8050000071525574,0.19470409132679056,0.1318549288107294,sinusoidal,T+F+K,learned_ambient,5.472251795070167,0.10234065353870392
2.0,0.5249999761581421,,,sinusoidal,T+F+K,learned_ambient,22.581892865241816,0.2683306336402893
3.0,0.32999998331069946,,,sinusoidal,T+F+K,learned_ambient,31.994117640861024,0.37108683586120605
4.0,0.22499999403953552,,,sinusoidal,T+F+K,learned_ambient,54.5484743386281,0.3817389905452728
5.0,0.1599999964237213,,,sinusoidal,T+F+K,learned_ambient,66.06661173758737,0.39222511649131775
