time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
0.2,0.9300000071525574,0.3835849967054141,0.3940772126873753,sinusoidal,T+K,learned_latent,,
0.5,0.7749999761581421,0.28396699966922884,0.190716441714295,sinusoidal,T+K,learned_latent,,
1.0,0.6299999952316284,0.2869939652700273,0.14275131591567758,sinusoidal,T+K,learned_latent,0.4922007783060734,0.09448336809873581
2.0,0.3349999785423279,,,sinusoidal,T+K,learned_latent,0.47681574256655007,0.1055026575922966
3.0,0.19999998807907104,,,sinusoidal,T+K,learned_latent,0.4949506679008722,0.09870470315217972
4.0,0.14999999105930328,,,sinusoidal,T+K,learned_latent,0.47379929831449036,0.08151372522115707
5.0,0.09999999403953552,,,sinusoidal,T+K,learned_latent,0.4035296123347777,0.115937240421772
0.1,0.9699999690055847,0.10245369390114066,0.14722973396035666,sinusoidal,T+K,learned_ambient,,
0.2,0.9300000071525574,0.16053698139805947,0.164928155965333,sinusoidal,T+K,learned_ambient,,
0.5,0.7749999761581421,0.22509834535660284,0.15117938180208465,sinusoidal,T+K,learned_ambient,,
1.0,0.6299999952316284,0.28206092592269655,0.14029761324763468,sinusoidal,T+K,learned_ambient,7.455119890911158,0.17187638580799103
2.0,0.3349999785423279,,,sinusoidal,T+K,learned_ambient,13.641263389013973,0.3393280804157257
3.0,0.19999998807907104,,,sinusoidal,T+K,learned_ambient,40.17364533984771,0.3742356598377228
4.0,0.14999999105930328,,,sinusoidal,T+K,learned_ambient,3439.603514610405,0.3871389925479889
5.0,0.09999999403953552,,,sinusoidal,T+K,learned_ambient,61.396432022977606,0.3846491277217865
0.1,0.9699999690055847,0.18374303444144652,0.26404551215094485,sinusoidal,T+F,learned_latent,,
0.2,0.9300000071525574,0.21263672203146,0.21845298291864926,sinusoidal,T+F,learned_latent,,
0.5,0.7749999761581421,0.14725826632591985,0.09890083213686436,sinusoidal,T+F,learned_latent,,
