surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
paraboloid,T+F+K(Pstar)1ph,5042,0.07557211071252823,0.09823494404554367,1.5106658935546875,1.0352654385207287,2.0702420748197117,2.5359997871594553,1.5128843296106707,0.1688874363899231,0.7799999713897705
paraboloid,T+F,6042,0.055743277072906494,0.38389062881469727,2.737058162689209,0.8643818664550781,1.7895281110491073,2.5393213941561465,2.3537249183562583,0.23330852389335632,0.7549999952316284
paraboloid,T+F+K(Phat)2ph,6042,0.20184116065502167,0.3973972201347351,2.2102723121643066,0.875694580078125,1.5214156668526786,1.8918677323701365,1.3869362493339843,0.1489994078874588,0.7549999952316284
paraboloid,T+F+K(Pstar)2ph,6042,0.04652177542448044,0.324280321598053,1.644352674484253,0.9136602020263672,1.6740541294642857,2.122275649317053,1.482969668872676,0.1671808958053589,0.7549999952316284
paraboloid,T+F+K(Pstar)1ph,6042,0.02322838082909584,0.23117300868034363,1.8848243951797485,0.6885359191894531,1.510601109095982,2.225926683438535,1.5231826227382455,0.22584287822246552,0.7549999952316284
paraboloid,T+F,7042,0.019657406955957413,0.09033431857824326,1.9659996032714844,0.9953166252404602,1.9834217050457528,2.435044759114583,1.7836338023285965,0.2112201601266861,0.75
paraboloid,T+F+K(Phat)2ph,7042,0.05476399138569832,0.03289525955915451,1.116816520690918,0.9907663623292242,1.9377620127978246,2.309261678059896,1.6656979010478803,0.23718711733818054,0.75
paraboloid,T+F+K(Pstar)2ph,7042,0.01569201610982418,0.044354476034641266,1.0917072296142578,1.0097088837743404,1.9613544611641056,2.3225199381510415,1.5978956219573082,0.21781393885612488,0.75
paraboloid,T+F+K(Pstar)1ph,7042,0.01048317365348339,0.05382690951228142,1.2850555181503296,1.01812744140625,2.0266851772919545,2.5238680013020836,1.7160005890761112,0.2785654067993164,0.75
paraboloid,T+F,8042,0.04329622536897659,0.1464468538761139,0.9435341954231262,0.8290329362878848,1.6887800975512433,2.2456675419191114,1.4373620355723418,0.19206063449382782,0.7350000143051147
paraboloid,T+F+K(Phat)2ph,8042,0.013164336793124676,0.10010524839162827,0.7881618738174438,0.80340576171875,1.6316251036941365,2.266629173642113,1.5071272382167038,0.267848402261734,0.7350000143051147
paraboloid,T+F+K(Pstar)2ph,8042,0.02645155042409897,0.12513381242752075,1.292036533355713,0.6884895209691033,1.4487248902679772,1.8596706260629252,1.297757483206541,0.11801213771104813,0.7350000143051147
paraboloid,T+F+K(Pstar)1ph,8042,0.019525272771716118,0.07679501175880432,0.58137446641922,0.7004714275724325,1.4626171153078797,1.8519486407844388,1.2917645504552242,0.12669509649276733,0.7350000143051147
paraboloid,T+F,9042,0.020809190347790718,0.2287411242723465,2.1702582836151123,0.5926319885253907,1.2829481832097085,1.9451403081022351,1.6503240241876262,0.20168055593967438,0.7549999952316284
paraboloid,T+F+K(Phat)2ph,9042,0.024589376524090767,0.1949874460697174,2.369133710861206,0.9587953186035156,1.7936931138627985,2.2305263494024214,1.1809039751672143,0.1498601883649826,0.7549999952316284
paraboloid,T+F+K(Pstar)2ph,9042,0.019596543163061142,0.17754684388637543,2.529529571533203,0.9910877990722656,1.8487032772449965,2.277689750620861,1.2121534496240192,0.15848243236541748,0.7549999952316284
paraboloid,T+F+K(Pstar)1ph,9042,0.003950744867324829,0.04376421123743057,2.200028657913208,0.964647216796875,1.8183355438575317,2.3433540798970407,1.1406722118019745,0.135229229927063,0.7549999952316284
hyperbolic_paraboloid,T+F,42,0.020870158448815346,0.11497150361537933,1.4768338203430176,0.6312951278686524,1.5433670043945313,2.1542985026041666,0.9731419371008704,0.11001291871070862,0.75
hyperbolic_paraboloid,T+F+K(Phat)2ph,42,0.03259306401014328,0.027599075809121132,1.4052345752716064,0.631820182800293,1.4928695678710937,2.022560628255208,0.835500046695579,0.08333174139261246,0.75
hyperbolic_paraboloid,T+F+K(Pstar)2ph,42,0.025837505236268044,0.03785711154341698,1.5051043033599854,0.6471253967285157,1.5221554226345486,2.0458085123697916,0.9721674471875612,0.1074601486325264,0.75
hyperbolic_paraboloid,T+F+K(Pstar)1ph,42,0.012565904296934605,0.016367731615900993,0.6078592538833618,0.5286689376831055,1.28141360812717,1.7592342122395834,1.1141178667190585,0.1338825821876526,0.75
